Date,PV Output/Generated Energy (kWh/kWp)
4/2/2020,3.642029881
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/2/2020,3.637878764
4/3/2020,3.296329321
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/3/2020,3.292351091
4/4/2020,3.951783496
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/4/2020,3.946752818
4/5/2020,4.384674177
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/5/2020,4.378806847
4/6/2020,2.651824634
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/6/2020,2.648106301
4/7/2020,5.088643178
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/7/2020,5.081188123
4/8/2020,3.38316012
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/8/2020,3.37799524
4/9/2020,5.629444915
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/9/2020,5.620511435
4/10/2020,5.484506776
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/10/2020,5.47548042
4/11/2020,4.535464616
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/11/2020,4.527739883
4/12/2020,5.537473394
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/12/2020,5.527732833
4/13/2020,4.428066173
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/13/2020,4.420036998
4/14/2020,5.295692066
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/14/2020,5.285811485
4/15/2020,4.140625939
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/15/2020,4.132690213
4/16/2020,4.802637689
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/16/2020,4.793198067
4/17/2020,3.214767652
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/17/2020,3.208297663
4/18/2020,3.561827444
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/18/2020,3.554498195
4/19/2020,3.059266324
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/19/2020,3.052839215
4/20/2020,5.569027744
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/20/2020,5.557099077
4/21/2020,5.581977448
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/21/2020,5.569803312
4/22/2020,5.35328302
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/22/2020,5.341410303
4/23/2020,5.580660957
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/23/2020,5.568090386
4/24/2020,5.319350424
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/24/2020,5.307195767
4/25/2020,4.652969975
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/25/2020,4.642197428
4/26/2020,4.60368037
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/26/2020,4.592893398
4/27/2020,5.767287965
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/27/2020,5.753626856
4/28/2020,3.209450207
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/28/2020,3.201773254
4/29/2020,4.1253174
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/29/2020,4.115363511
4/30/2020,4.77417308
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
4/30/2020,4.762565224
5/1/2020,4.798585928
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/1/2020,4.786841444
5/2/2020,5.462032474
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/2/2020,5.448589477
5/3/2020,3.992376722
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/3/2020,3.982505888
5/4/2020,5.591202605
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/4/2020,5.577329573
5/5/2020,4.281343626
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/5/2020,4.270693462
5/6/2020,5.544467469
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/6/2020,5.530653633
5/7/2020,5.765296781
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/7/2020,5.750924576
5/8/2020,5.625232352
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/8/2020,5.611215248
5/9/2020,3.890185559
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/9/2020,3.880505638
5/10/2020,4.548167585
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/10/2020,4.53687777
5/11/2020,3.416822817
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/11/2020,3.408370353
5/12/2020,5.41215862
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/12/2020,5.398829581
5/13/2020,5.768228993
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/13/2020,5.754100714
5/14/2020,5.022744513
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/14/2020,5.010522293
5/15/2020,5.199440131
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/15/2020,5.18688379
5/16/2020,5.662602808
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
5/16/2020,5.649046372
